hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
7C531D,VH-QPB,AU,-34.0079,151.803192,3764,278,557,-8.5,2446,104,QFA104,QF104,PHNL,HNL,YSSY,SYD,QFA,QF,A333,1687168558,en-route
7C531F,VH-QPD,AU,10.838013,123.064796,11582,343,909,0,1555,19,QFA19,QF19,YSSY,SYD,RPLL,MNL,QFA,QF,A333,1687168548,en-route
7C5324,VH-QPI,AU,-32.864273,132.416565,11887,93,1105,0,3773,650,QFA650,QF650,YPPH,PER,YSSY,SYD,QFA,QF,A333,1687168553,en-route
7C5343,VH-QQD,TR,-31.469742,117.846306,5486,244,357,0,3732,96J,MNB96J,MB96J,,,,,MNB,MB,DH8A,1687168550,en-route
7C534B,VH-QQL,AU,-22.287186,147.299042,5181,108,511,0,6075,772,SKP772,QN772,,,,,SKP,QN,DH8C,1687168552,en-route
7C534D,VH-QQN,TR,-32.317245,118.397957,7307,267,364,-0.3,3632,86P,MNB86P,MB86P,,,,,MNB,MB,DH8C,1687168550,en-route
7C57D9,VH-RMZ,AU,-33.920975,150.986008,53,304,114,-3.9,3000,,,,YSBK,BWU,,,,,P28A,1687168556,en-route
7C5852,VH-RQC,AU,-33.066788,151.674988,8435,18,811,11.1,1277,384,RXA384,ZL384,YSSY,SYD,YBBN,BNE,RXA,ZL,B738,1687168558,en-route
7C585F,VH-RQP,AU,-29.125919,152.460236,11582,202,705,0,1127,387,RXA387,ZL387,YBBN,BNE,YSSY,SYD,RXA,ZL,B738,1687168554,en-route
7C5950,VH-RXE,AU,-32.495819,117.396111,5486,288,390,0,4240,2374,RXA2374,ZL2374,YESP,EPR,YPPH,PER,RXA,ZL,SF34,1687168553,en-route
7C5963,VH-RXX,AU,-37.819794,142.361008,4137,263,451,-2.6,4333,3783,RXA3783,ZL3783,YMML,MEL,YMTG,MGB,RXA,ZL,SF34,1687168558,en-route
7C5984,VH-RYU,AU,-33.935932,151.177078,0,78,1,0,3645,171,RXA171,ZL171,YSSY,SYD,YMML,MEL,RXA,ZL,B738,1687168555,landed
7C5B44,VH-SBA,AU,-27.112244,115.045975,5791,156,525,0,4060,2269,RXA2269,ZL2269,YCAR,CVQ,YPPH,PER,RXA,ZL,SF34,1687168525,en-route
7C5B4C,VH-SBI,AU,-35.324444,147.953003,7620,61,655,0,4242,408,QLK408,QF1408,YBDG,BXG,YSSY,SYD,QFA,QF,DH8C,1687168555,en-route
7C5D62,VH-SQC,AU,-32.201706,150.631836,2712,170,311,0.7,0000,,,,YNBR,NAA,,,,,BE58,1687168557,en-route
7C6179,VH-TJF,AU,-34.079865,151.170425,22,270,0,0,3402,,,,YWOL,WOL,,,TFX,,A139,1687168558,landed
7C6276,VH-TQG,AU,-33.765884,150.32312,4282,287,420,0,7204,13,QLK13,QF2013,YSSY,SYD,YORG,OAG,QFA,QF,DH8B,1687168557,en-route
7C6287,VH-TQX,AU,-32.652695,151.252182,7002,184,450,0,1131,183,QLK183,QF2183,YMOR,MRZ,YSSY,SYD,QFA,QF,DH8B,1687168556,en-route
7C666A,VH-UIK,AU,-36.481384,147.453003,9144,236,644,0,1014,1046,BNZ1046,AB1046,YPMQ,PQQ,YMML,MEL,BNZ,AB,B38M,1687168558,en-route
7C668E,VH-UJK,AU,-33.979294,148.509827,10668,41,988,0,1563,566,BNZ566,AB566,YMAY,ABX,YBSU,MCY,BNZ,AB,B38M,1687168558,en-route
7C6697,VH-UJT,AU,-24.489084,151.006927,7620,140,875,0,4756,628,BNZ628,AB628,YBRK,ROK,YBSU,MCY,BNZ,AB,B38M,1687168547,en-route
7C66DC,VH-ULQ,AU,-27.908346,116.214012,11887,172,905,0,3000,5673,JTE5673,NC5673,YBWX,BWB,YPPH,PER,JTE,NC,E190,1687168525,en-route
7C6783,VH-UQD,AU,-31.070801,116.429985,9144,199,698,0,4304,4121,UTY4121,QQ4121,,,,,UTY,QQ,F100,1687168548,en-route
7C683D,VH-UVJ,AU,-26.485151,117.47036,10972,191,848,-0.3,0000,1647,NWK1647,QF1647,YPPD,PHE,YPPH,PER,QFA,QF,A320,1687168525,en-route
7C6844,VH-UVQ,AU,-31.519272,116.227867,6332,209,601,-10.1,4003,1645,NWK1645,QF1645,YPPD,PHE,YPPH,PER,QFA,QF,A320,1687168558,en-route
7C68AA,VH-UYK,AU,-31.669952,147.271454,10363,331,698,-0.3,1534,1984,QFA1984,QF1984,YSCB,CBR,YPDN,DRW,UTY,QF,E190,1687168554,en-route
7C68B9,VH-UYZ,AU,-31.321604,150.10939,9753,346,796,0.3,1557,1990,QFA1990,QF1990,YSSY,SYD,YBTL,TSV,QFA,QF,E190,1687168558,en-route
7C68D4,VH-UZQ,AU,-15.509064,132.210449,9608,160,879,2.6,1012,1953,QFA1953,QF1953,YPDN,DRW,YPAD,ADL,QFA,QF,E190,1687168549,en-route
7C6A8D,VH-VBZ,AU,-25.444519,151.268265,11887,145,955,-0.3,2524,786,VOZ786,VA786,YBCS,CNS,YBBN,BNE,VOZ,VA,B737,1687168558,en-route
7C6AE5,VH-VEF,AU,-35.072845,149.708008,4267,215,437,0,4252,670,VOZ670,VA670,YSSY,SYD,YSCB,CBR,VOZ,VA,SF34,1687168556,en-route
7C6B07,VH-VFD,AU,-25.611971,152.292587,9151,331,814,-0.3,4732,888,JST888,JQ888,YBBN,BNE,YBMK,MKY,JST,JQ,A320,1687168558,en-route
7C6B0C,VH-VFI,AU,-38.950024,168.604614,10355,251,801,-0.3,0204,216,JST216,JQ216,NZAA,AKL,YMML,MEL,JST,JQ,A320,1687168027,en-route
7C6B0D,VH-VFJ,AU,-41.157345,171.886215,10668,27,818,0,5730,294,JST294,JQ294,NZQN,ZQN,NZAA,AKL,JST,JQ,A320,1687168555,en-route
7C6B0F,VH-VFL,AU,-35.364014,149.431885,11597,235,713,0.3,1114,477,JST477,JQ477,YWLM,NTL,YMML,MEL,JST,JQ,A320,1687168556,en-route
7C6B1B,VH-VFX,AU,-29.40365,157.422668,11277,121,1050,-0.3,1224,149,JST149,JQ149,YBBN,BNE,NZAA,AKL,JST,JQ,A320,1687168547,en-route
7C6B2F,VH-VGH,AU,-37.660126,141.471237,11269,136,885,-0.3,3723,681,JST681,JQ681,YPAD,ADL,YMHB,HBA,JST,JQ,A320,1687168558,en-route
7C6B30,VH-VGI,AU,-33.935005,151.176041,0,143,7,0,1332,956,JST956,JQ956,YSSY,SYD,YBCS,CNS,JST,JQ,A320,1687168550,en-route
7C6B36,VH-VGO,AU,-32.87212,132.555313,10965,93,1020,0,7256,987,JST987,JQ987,YPPH,PER,YSSY,SYD,JST,JQ,A320,1687168553,en-route
7C6B3B,VH-VGT,AU,-33.766525,151.214783,2293,133,553,-2.3,1034,419,JST419,JQ419,YBCG,OOL,YSSY,SYD,JST,JQ,A320,1687168557,en-route
7C6B40,VH-VGY,AU,-34.945221,146.521301,10363,219,677,0,1215,579,JST579,JQ579,YBBN,BNE,YMML,MEL,JST,JQ,A320,1687168556,en-route
7C6B41,VH-VGZ,AU,-29.873455,150.36998,8542,227,633,0,1226,969,JST969,JQ969,YBBN,BNE,YPPH,PER,JST,JQ,A320,1687168547,en-route
7C6B98,VH-VJE,AU,-23.614975,150.46814,2659,166,390,4.2,6042,,,,YBRK,ROK,,,,,D228,1687168544,en-route
7C6BA8,VH-VJU,TH,-19.604645,145.988785,5067,81,627,-10.1,4451,445,AIQ445,FD445,YBMA,ISA,,,AIQ,FD,BE20,1687168557,en-route
7C6BB8,VH-VKA,AU,-36.708527,143.704834,6675,111,740,-8.1,4126,44,JST44,JQ44,WADD,DPS,YMML,MEL,JST,JQ,B788,1687168558,en-route
7C6BBD,VH-VKF,AU,-14.243225,132.17627,12192,326,868,0,1253,63,JST63,JQ63,YMML,MEL,VVTS,SGN,JST,JQ,B788,1687168549,en-route
7C6BC3,VH-VKL,AU,1.115066,103.971298,1645,295,368,-7.8,1313,7,JST7,JQ7,YMML,MEL,WSSS,SIN,JST,JQ,B788,1687168558,en-route
7C6C2D,VH-VNJ,AU,-23.528292,116.792908,11582,179,837,-0.3,0000,1728,VOZ1728,VA1728,YPKA,KTA,YPPH,PER,VOZ,VA,A320,1687168525,en-route
7C6C33,VH-VNP,AU,-36.783051,136.976746,11582,283,653,0,4074,9903,VOZ9903,VA9903,YMML,MEL,YPPH,PER,VOZ,VA,A320,1687168558,en-route
7C6C52,VH-VOK,AU,-30.283127,150.964325,11582,219,677,-0.3,1055,352,VOZ352,VA352,YBBN,BNE,YMML,MEL,VOZ,VA,B738,1687168557,en-route
7C6C53,VH-VOL,AU,-36.188358,147.060822,9441,53,979,0,4046,883,VOZ883,VA883,YMML,MEL,YSSY,SYD,VOZ,VA,B738,1687168557,en-route
7C6C55,VH-VON,AU,-35.306545,149.190567,0,222,0,0,4234,581,VOZ581,VA581,YSCB,CBR,YPAD,ADL,VOZ,VA,B738,1687168548,landed
7C6C94,VH-VQE,AU,-31.343529,152.369934,11269,17,861,0.3,1310,418,JST418,JQ418,YSSY,SYD,YBCG,OOL,JST,JQ,A320,1687168557,en-route
7C6C9A,VH-VQK,AU,-21.451035,149.439575,9753,320,790,0.3,3216,906,JST906,JQ906,YBBN,BNE,YBTL,TSV,JST,JQ,A320,1687168551,en-route
7C6CA0,VH-VQQ,AU,-28.798471,118.095383,10660,21,842,0,4217,2752,NWK2752,QF2752,YPPH,PER,YGIA,GBW,QFA,QF,A320,1687167562,en-route
7C6CA6,VH-VQW,AU,-31.702539,116.111649,4937,209,518,-7.2,4053,1833,NWK1833,QF1833,YPKA,KTA,YPPH,PER,QFA,QF,A320,1687168558,en-route
7C6CA9,VH-VQZ,AU,-24.181458,116.356148,11269,3,787,0,4016,1836,NWK1836,QF1836,YPPH,PER,YPKA,KTA,QFA,QF,A320,1687168525,en-route
7C6D27,VH-VUH,AU,-34.900772,137.362564,11887,92,1033,0,4342,562,VOZ562,VA562,YPPH,PER,YSSY,SYD,VOZ,VA,B738,1687168558,en-route
7C6D28,VH-VUI,AU,-42.833237,147.506531,0,247,37,0,4311,1536,VOZ1536,VA1536,YSSY,SYD,YMHB,HBA,VOZ,VA,B738,1687168558,en-route
7C6D2B,VH-VUL,AU,-37.838356,136.255539,11582,272,683,-0.3,3626,691,VOZ691,VA691,YMML,MEL,YPPH,PER,VOZ,VA,B738,1687168550,en-route
7C6D2F,VH-VUP,AU,-31.646255,152.312241,11887,14,877,0.3,1426,981,VOZ981,VA981,YSSY,SYD,YBBN,BNE,VOZ,VA,B738,1687168557,en-route
7C6D30,VH-VUQ,AU,-27.38895,153.118164,0,146,16,0,0000,1404,VOZ1404,VA1404,YBBN,BNE,YPAD,ADL,VOZ,VA,B738,1687168517,en-route
7C6D32,VH-VUS,AU,-36.898407,146.683609,11574,237,668,-0.3,4276,876,VOZ876,VA876,YSSY,SYD,YMML,MEL,VOZ,VA,B738,1687168558,en-route
7C6D33,VH-VUT,AU,-33.935463,151.180649,0,270,1,0,4314,442,VOZ442,VA442,YSSY,SYD,YPAD,ADL,VOZ,VA,B738,1687168558,landed
7C6D36,VH-VUW,AU,-29.019361,153.390579,6050,20,720,-9.1,1333,539,VOZ539,VA539,YSSY,SYD,YBCG,OOL,VOZ,VA,B738,1687168551,en-route
7C6D37,VH-VUX,AU,-33.935257,151.179337,0,101,0,0,1177,1424,VOZ1424,VA1424,YBCS,CNS,YSSY,SYD,VOZ,VA,B738,1687168528,landed
7C6D38,VH-VUY,AU,-28.116486,153.475525,266,159,301,-5.5,1476,753,VOZ753,VA753,YMML,MEL,YBCG,OOL,VOZ,VA,B738,1687168556,en-route
7C6D39,VH-VUZ,AU,-36.032597,148.262314,11567,236,718,5.2,4033,284,VOZ284,VA284,YSCB,CBR,YMML,MEL,VOZ,VA,B738,1687168557,en-route
7C6D4C,VH-VVI,AU,-29.011541,153.118073,7368,59,1070,-8.8,1460,,,,YMEN,MEB,YBAS,ASP,GDY,,LJ45,1687168557,en-route
7C6D7B,VH-VWT,AU,-38.011551,144.8358,4869,149,651,11.7,4232,713,JST713,JQ713,YMML,MEL,YMHB,HBA,JST,JQ,A321,1687168558,en-route
7C6D7C,VH-VWU,AU,-27.387634,153.122391,0,5,18,0,1513,820,JST820,JQ820,YSSY,SYD,YBBN,BNE,JST,JQ,A321,1687168491,en-route
7C6D7E,VH-VWW,AU,-37.409317,145.718033,5067,237,542,-10.7,3265,527,JST527,JQ527,YSSY,SYD,YMML,MEL,JST,JQ,A321,1687168558,en-route
7C6D7F,VH-VWX,AU,-41.94268,147.516815,6934,11,750,5.2,3656,724,JST724,JQ724,YMHB,HBA,YSSY,SYD,JST,JQ,A321,1687168555,en-route
7C6D90,VH-VXE,AU,-30.46439,151.453018,11887,41,1001,-0.3,1477,628,QFA628,QF628,YMML,MEL,YBBN,BNE,QFA,QF,B738,1687168558,en-route
7C6D91,VH-VXF,AU,-37.62738,144.581818,2446,292,559,15.3,4355,697,QFA697,QF697,YMML,MEL,YPAD,ADL,QFA,QF,B738,1687168557,en-route
7C6D92,VH-VXG,AU,-28.888224,117.412666,11582,203,822,0,4014,1091,QFA1091,QF1091,YNWN,ZNE,YPPH,PER,QFA,QF,B738,1687168548,en-route
7C6D93,VH-VXH,AU,-33.796505,149.279373,8534,265,672,0,4035,745,QFA745,QF745,YSSY,SYD,YPAD,ADL,QFA,QF,B738,1687168556,en-route
7C6D94,VH-VXI,AU,-33.939468,151.236526,1036,104,400,7.2,4056,997,QFA997,QF997,YSSY,SYD,YMHB,HBA,QFA,QF,B738,1687168556,en-route
7C6D95,VH-VXJ,AU,-34.013298,147.41449,11574,219,687,0,1074,631,QFA631,QF631,YBBN,BNE,YMML,MEL,QFA,QF,B738,1687168556,en-route
7C6D96,VH-VXK,AU,-27.357834,153.143921,91,207,268,-3.6,1440,938,QFA938,QF938,YPPH,PER,YBBN,BNE,QFA,QF,B738,1687168554,en-route
7C6D99,VH-VXN,AU,-30.33437,152.788025,11269,21,909,-0.3,1441,596,QFA596,QF596,YSSY,SYD,YBCG,OOL,QFA,QF,B738,1687168557,en-route
7C6D9B,VH-VXP,AU,-27.546432,153.373901,2346,349,509,-5.9,1556,544,QFA544,QF544,YSSY,SYD,YBBN,BNE,QFA,QF,B738,1687168554,en-route
7C6D9C,VH-VXQ,AU,-35.792198,145.885925,9144,261,685,0,7232,857,QFA857,QF857,YSCB,CBR,YPPH,PER,QFA,QF,B738,1687168558,en-route
7C6DA0,VH-VXU,AU,-31.308941,116.336319,7985,199,631,-9.1,7235,1351,QFA1351,QF1351,YGIA,GBW,YPPH,PER,QFA,QF,B738,1687168557,en-route
7C6DB2,VH-VYC,AU,-28.693771,152.655289,9509,202,744,9.8,1201,555,QFA555,QF555,YBBN,BNE,YSSY,SYD,QFA,QF,B738,1687168556,en-route
7C6DB4,VH-VYE,AU,-36.98735,138.203735,10363,282,724,0,3643,779,QFA779,QF779,YMML,MEL,YPPH,PER,QFA,QF,B738,1687168558,en-route
7C6DB5,VH-VYF,AU,-30.121078,152.005219,11750,203,729,3.6,1107,553,QFA553,QF553,YBBN,BNE,YSSY,SYD,QFA,QF,B738,1687168558,en-route
7C6DB8,VH-VYI,AU,-34.960831,150.118301,9144,235,714,-0.3,4305,485,QFA485,QF485,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168558,en-route
7C6DBA,VH-VYK,AU,-37.308033,145.542633,9745,238,694,-0.3,7226,651,QFA651,QF651,YSSY,SYD,YPPH,PER,QFA,QF,B738,1687168558,en-route
7C6DBB,VH-VYL,AU,-35.133545,149.825943,11574,235,729,-0.3,7223,487,QFA487,QF487,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168558,en-route
7C6DC9,VH-VYZ,AU,-37.664963,144.845642,0,81,46,0,3630,477,QFA477,QF477,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168558,en-route
7C6DD9,VH-VZF,AU,-33.952351,151.186737,0,140,35,0,4220,483,QFA483,QF483,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168556,en-route
7C6DDC,VH-VZI,AU,-37.482468,144.802963,1051,169,298,-3.3,3246,481,QFA481,QF481,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168558,en-route
7C6DDD,VH-VZJ,AU,-29.107998,137.377411,10363,329,729,0,1407,45,QFA45,QF45,YMML,MEL,WADD,DPS,QFA,QF,B738,1687168109,en-route
7C6DDE,VH-VZK,AU,-31.277563,157.667206,11269,138,979,0,1022,135,QFA135,QF135,YBBN,BNE,NZCH,CHC,QFA,QF,B738,1687167392,en-route
7C6DE0,VH-VZM,AU,-27.351196,153.00177,4069,59,731,10.4,2542,990,QFA990,QF990,YBBN,BNE,YBMK,MKY,QFA,QF,B738,1687168558,en-route
7C6DE3,VH-VZP,AU,-30.369656,142.865829,10363,255,635,0,1214,939,QFA939,QF939,YBBN,BNE,YPPH,PER,QFA,QF,B738,1687168540,en-route
7C6DE4,VH-VZQ,AU,-34.020424,151.331802,1684,147,561,14.6,1270,149,QFA149,QF149,YSSY,SYD,NZAA,AKL,QFA,QF,B738,1687168558,en-route
7C6DE5,VH-VZR,AU,-33.930553,151.177444,0,300,3,0,1271,904,QFA904,QF904,YSSY,SYD,YBSU,MCY,QFA,QF,B738,1687168558,landed
7C6DE6,VH-VZS,AU,-34.279358,150.433548,4533,62,592,-5.9,3257,744,QFA744,QF744,YPAD,ADL,YSSY,SYD,QFA,QF,B738,1687168558,en-route
7C6DE8,VH-VZU,AU,-38.168427,149.166641,8100,93,951,-0.3,1472,157,QFA157,QF157,YMML,MEL,NZAA,AKL,QFA,QF,B738,1687167993,en-route
7C6DE9,VH-VZV,AU,-37.441727,144.947952,1661,269,466,-0.7,7254,479,QFA479,QF479,YSSY,SYD,YMML,MEL,QFA,QF,B738,1687168557,en-route
7C6DEC,VH-VZY,AU,-36.131611,154.545197,11582,121,944,0.3,1401,139,QFA139,QF139,YSSY,SYD,NZCH,CHC,QFA,QF,B738,1687168556,en-route
7C71ED,VH-WSF,AU,-33.007233,151.161606,2926,191,318,-0.7,1166,,,,,,,,,,BE58,1687168558,en-route
7C752F,VH-XFL,AU,-33.532043,137.707352,9707,347,724,1.6,3744,3150,UTY3150,QQ3150,YPAD,ADL,YOLD,OLP,UTY,QQ,E190,1687168558,en-route
7C7701,VH-XSJ,AU,-25.260826,115.773254,10972,357,759,0,1315,116,JST116,JQ116,YPPH,PER,WADD,DPS,JST,JQ,A320,1687168525,en-route
7C774C,VH-XUM,AU,-20.45063,149.803574,1493,39,298,0,4707,,,,YBMK,MKY,,,,,A109,1687168551,en-route
7C776F,VH-XVL,AU,-25.549118,151.346085,10668,145,924,0,4404,1881,QFA1881,QF1881,YBCS,CNS,YBBN,BNE,QFA,QF,E190,1687168558,en-route
7C7773,VH-XVP,AU,-34.80043,143.895065,10363,279,620,0.3,3660,1979,QFA1979,QF1979,YSCB,CBR,YPAD,ADL,QFA,QF,E190,1687168550,en-route
7C7777,VH-XVT,AU,-29.458282,136.37973,11277,157,887,-0.3,0000,1957,QFA1957,QF1957,YBAS,ASP,YPAD,ADL,QFA,QF,E190,1687168554,en-route
7C7795,VH-XWN,AU,-23.809113,150.787964,2651,315,529,-9.4,4755,1251,VOZ1251,VA1251,YBBN,BNE,YBRK,ROK,UTY,VA,F100,1687168544,en-route
7C779A,VH-XWS,AU,-21.639771,149.609116,6118,329,687,-13.7,4706,619,VOZ619,VA619,YBBN,BNE,YBMK,MKY,UTY,VA,F100,1687168552,en-route
7C77F4,VH-XZA,AU,-34.125458,150.776978,2964,61,588,-9.1,3747,486,QFA486,QF486,YMML,MEL,YSSY,SYD,QFA,QF,B738,1687168558,en-route
7C77F7,VH-XZD,AU,-37.665775,144.850601,0,174,20,0,1156,629,QFA629,QF629,YBBN,BNE,YMML,MEL,QFA,QF,B738,1687168556,en-route
7C77F8,VH-XZE,AU,-36.005035,155.679016,11879,115,974,0,1274,163,QFA163,QF163,YSSY,SYD,NZWN,WLG,QFA,QF,B738,1687168454,en-route
7C77FF,VH-XZL,AU,-32.20628,122.172287,11269,92,974,0,4356,652,QFA652,QF652,YPPH,PER,YSSY,SYD,QFA,QF,B738,1687167840,en-route
7C7803,VH-XZP,AU,-32.349289,117.594963,9136,286,601,0,3242,655,QFA655,QF655,YSSY,SYD,YPPH,PER,QFA,QF,B738,1687168556,en-route
7C7A3B,VH-YFH,AU,-30.777639,118.733749,11887,61,927,0,1373,471,VOZ471,VA471,YPPH,PER,YBBN,BNE,VOZ,VA,B738,1687168550,en-route
7C7A3D,VH-YFJ,AU,-16.641169,133.04689,11277,150,909,0,1170,1462,VOZ1462,VA1462,YPDN,DRW,YMML,MEL,VOZ,VA,B738,1687167790,en-route
7C7A3F,VH-YFL,AU,-33.93726,151.175659,0,348,27,0,1123,540,VOZ540,VA540,YBCG,OOL,YSSY,SYD,VOZ,VA,B738,1687168555,en-route
7C7A47,VH-YFT,AU,-36.209061,145.264725,10248,220,613,-5.2,1110,346,VOZ346,VA346,YBBN,BNE,YMML,MEL,VOZ,VA,B738,1687168558,en-route
7C7A49,VH-YFV,AU,-33.765594,151.43692,2407,50,642,13.3,1444,985,VOZ985,VA985,YSSY,SYD,YBBN,BNE,VOZ,VA,B738,1687168558,en-route
7C7A4B,VH-YFX,AU,-18.689072,146.694504,10820,157,861,5.9,1113,1428,VOZ1428,VA1428,YBCS,CNS,YSSY,SYD,VOZ,VA,B738,1687168557,en-route
7C7AA3,VH-YID,AU,-27.992466,152.267273,7856,81,985,-10.4,1305,469,VOZ469,VA469,YPPH,PER,YBBN,BNE,VOZ,VA,B738,1687168558,en-route
7C7AA5,VH-YIF,AU,-41.320789,148.287338,10645,197,779,-12,1072,706,VOZ706,VA706,YBBN,BNE,YMHB,HBA,VOZ,VA,B738,1687168555,en-route
7C7AAC,VH-YIM,AU,-29.118332,137.384781,10660,329,698,0,1361,95,VOZ95,VA95,YMML,MEL,WADD,DPS,VOZ,VA,B738,1687167759,en-route
7C7AB5,VH-YIV,AU,-34.328796,150.231476,5623,73,631,-2.9,4371,879,VOZ879,VA879,YMML,MEL,YSSY,SYD,VOZ,VA,B738,1687168557,en-route
7C7BC7,VH-YQH,AU,-31.649551,151.294388,12184,202,672,0,1033,986,VOZ986,VA986,YBBN,BNE,YSSY,SYD,VOZ,VA,B738,1687168556,en-route
7C7BCC,VH-YQM,AU,-31.507765,150.470291,11269,35,1007,0,1326,347,VOZ347,VA347,YMML,MEL,YBBN,BNE,VOZ,VA,B738,1687168557,en-route
7C7BCE,VH-YQO,AU,-36.359161,146.775299,9448,53,974,-0.3,4363,887,VOZ887,VA887,YMML,MEL,YSSY,SYD,VOZ,VA,B738,1687168556,en-route
7C7C74,VH-YVA,AU,-33.929489,141.269547,11887,67,1038,0,1532,1403,VOZ1403,VA1403,YPAD,ADL,YBBN,BNE,VOZ,VA,B738,1687168554,en-route
7C7C77,VH-YVD,AU,-34.709023,150.54039,11300,234,722,7.2,3662,882,VOZ882,VA882,YSSY,SYD,YMML,MEL,VOZ,VA,B738,1687168556,en-route
7C7C9B,VH-YWD,AU,-32.107086,149.974854,10972,35,1013,0,1375,1227,VOZ1227,VA1227,YSCB,CBR,YBBN,BNE,VOZ,VA,B738,1687168555,en-route
7C7CC1,VH-YXF,SC,-37.72924,144.904892,91,141,157,6.8,0000,5,SEY5,HM5,YMEN,MEB,,,SEY,HM,A139,1687168558,en-route
7C7CCE,VH-YXS,AU,-41.763107,147.271347,1805,140,388,-0.3,3620,739,JST739,JQ739,YMML,MEL,YMLT,LST,JST,JQ,A320,1687168555,en-route
7C7CCF,VH-YXT,AU,-28.724258,153.515076,5394,21,790,-13,1503,448,JST448,JQ448,YMML,MEL,YBCG,OOL,JST,JQ,A320,1687168555,en-route
7C7CD2,VH-YXW,AU,-27.450668,153.114532,601,149,433,9.8,1160,800,JST800,JQ800,YBBN,BNE,YPAD,ADL,JST,JQ,A320,1687168557,en-route
7C801C,VH-ZLA,AU,-33.239639,150.093079,4876,308,409,0.3,3617,6836,RXA6836,ZL6836,YSSY,SYD,YSDU,DBO,RXA,ZL,SF34,1687168557,en-route
7C802E,VH-ZLS,AU,-35.041126,147.861618,2240,260,425,-6.2,7201,6681,RXA6681,ZL6681,YSSY,SYD,YSWG,WGA,RXA,ZL,SF34,1687168554,en-route
7C806F,VH-ZNL,AU,-34.748245,141.282272,12192,265,692,0.3,3611,5,QFA5,QF5,YSSY,SYD,YPPH,PER,QFA,QF,B789,1687168557,en-route
7C80AC,VH-ZPA,AU,-35.11972,142.933578,4602,332,587,-3.9,4222,3684,RXA3684,ZL3684,YMML,MEL,YMIA,MQL,RXA,ZL,SF34,1687168430,en-route
7C80AE,VH-ZPC,AU,-38.925018,145.049988,7010,160,370,-0.3,4353,3579,RXA3579,ZL3579,YMML,MEL,YWYY,BWT,RXA,ZL,SF34,1687168557,en-route
7C80F8,VH-ZRE,AU,-33.496262,149.523926,3657,296,427,-0.3,3715,6534,RXA6534,ZL6534,YSSY,SYD,YPKS,PKE,RXA,ZL,SF34,1687168556,en-route
7CAC2C,VH-8AM,MX,-30.570602,152.787888,6096,214,409,-0.3,1013,220,AMX220,AM220,YCFS,CFS,YKMP,KPS,AMX,AM,B350,1687168557,en-route
7CADD9,VH-8MJ,CO,4.739949,74.178696,7635,334,855,-11.4,1252,,,,YPPD,PHE,,,VVC,VH,GLEX,1687168557,en-route
7CF83A,A97-467,AU,-19.243401,146.771332,0,340,18,0,1302,,,,,,,,ASY,,C30J,1687168478,en-route
7CF87B,A40-012,AU,-34.126648,150.870087,289,180,1,0,6000,,,,,,,,ASY,,NH90,1687168556,landed
7CF897,A40-040,AU,-34.178284,150.882309,365,273,185,0,6000,,,,,,,,ASY,,NH90,1687168557,en-route
7CFA0F,N52-007,,-34.955704,150.524689,381,143,190,0.7,0100,,,,,,,,,,EC35,1687168555,en-route
7CFA13,N52-011,,-34.950577,150.54184,0,255,0,0,0100,,,,,,,,,,EC35,1687168553,landed
8003F2,VT-AXT,IN,22.524115,58.7029,10050,148,825,0,6204,384,AXB384,IX384,OMDB,DXB,VOML,IXE,AXB,IX,B738,1687168067,en-route
8003F3,VT-AXU,IN,22.488831,58.725571,10668,148,848,0,2256,474,AXB474,IX474,OBBI,BAH,VOCL,CCJ,AXB,IX,B738,1687168103,en-route
80044A,VT-AXZ,IN,18.193731,74.8116,11277,114,807,0,1762,976,AXB976,IX976,OMSJ,SHJ,VOBZ,VGA,AXB,IX,B738,1687168557,en-route
80044D,VT-AYC,IN,23.551987,57.520855,9448,135,820,0,1702,354,AXB354,IX354,OMSJ,SHJ,VOCL,CCJ,AXB,IX,B738,1687168557,en-route
8004A6,VT-PPK,IN,24.79509,77.282051,10363,354,851,0,2730,523,AIC523,AI523,VOHS,HYD,VIDP,DEL,AIC,AI,A321,1687168543,en-route
8004DB,VT-ALG,IN,59.59124,-155.122223,11277,140,905,0,4131,173,AIC173,AI173,VIDP,DEL,KSFO,SFO,AIC,AI,B77L,1687168553,en-route
8004DE,VT-ALP,IN,57.901703,-67.223213,10972,218,913,0,1051,187,AIC187,AI187,VIDP,DEL,CYYZ,YYZ,AIC,AI,B77W,1687168557,en-route
8004E0,VT-ALR,IN,47.586071,-72.373917,10972,193,900,0,0717,101,AIC101,AI101,VIDP,DEL,KJFK,JFK,AIC,AI,B77W,1687168556,en-route
80052C,VT-SCS,IN,24.464552,93.233818,7246,256,672,7.2,2607,734,AIC734,AI734,VEIM,IMF,VECC,CCU,AIC,AI,A319,1687168554,en-route
